8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000474916.1",0,4.14116,0,57.604397,0,0,0,0,0,0,0,0,0.105111,0,0,11.565418
"ENST00000378635.3",53.127823,35.664566,54.048962,31.792543,4.879207,24.63756,0,13.015515,18.232529,0,0,1.724399,0.883552,0,27.43181,0
"ENST00000479362.1",0.952427,0.82213,2.134989,0,0,0,0,0.613013,0,0,0,0.068023,0,0.816387,0.217854,3.572121
"ENST00000498810.1",0,0,0,0.465088,2.783391,0,0,0,0,0,1.502769,0.088064,0.090501,0,0,0
"ENST00000487462.1",0.678965,0,0,0,0,0,0,0,0,0.051832,0,0,0,0,0,0
"ENST00000401096.2",0,0,1.215125,0.502496,0,0,0,2.005651,1.443772,0.094536,1.393891,2.680872,0.058481,0,0.079843,2.963166
"ENST00000341426.5",0,0,0,0,0,0,0,0,85.266792,3.039687,0,0,0,102.114944,11.156978,33.656281
"ENST00000341991.3",61.643543,31.990801,121.523842,61.413311,119.606873,120.81456,31.211109,28.247017,0,58.052387,23.18252,134.256927,112.235664,0,18.246128,68.9226
"ENST00000378625.1",57.977272,84.787369,27.272074,58.74052,36.576172,75.840286,124.145439,98.311813,29.898798,67.997459,123.173302,9.093304,73.692871,61.885651,9.77194,25.757956
"ENST00000344463.4",0,0,0,0,0,0,0,0,0,0,0,0,3.717226,0,0,0
"ENST00000342348.5",0,0,8.699197,0,0,0,0,0,8.749187,0,9.291273,5.543649,0,0,2.320557,8.546763
"ENST00000498806.1",18.622517,27.066132,22.945925,19.01693,4.000889,11.770111,4.041535,14.70635,0,20.243582,9.981581,5.642866,11.131265,2.254203,2.468875,0
"ENST00000469045.1",0,0,0,0,7.236341,6.622102,12.514452,0,97.919945,0,0,0,62.125183,0,0,0
"ENST00000480499.1",0,0,0,0,0,5.084158,0,3.997928,24.900208,0,0,0,31.157164,2.053847,0,0.047602
"ENST00000497747.1",8.17955,54.665451,0,0,0,0,5.524711,57.296947,3.291631,5.572195,0,0,0,0,0,0
"ENST00000477235.1",10.611571,19.587431,17.464933,13.318411,35.28368,33.316715,14.33993,40.204769,12.706193,34.340019,31.882378,20.265718,9.551777,7.467431,1.390561,27.498674
"ENST00000489538.1",0,0,0,11.155642,0,3.33338,0,0,0,0,12.017612,7.399163,14.318722,0,0,0
